"","mean.sV","mean.sF","mean.fV","mean.fF","mean.fUV","mean.fUF","mean.dV","mean.dF","mean.dUV","mean.dUF","deviance"
"1",0.951333938061296,0.783485091681957,0.463893909632196,0.600202349792594,0.520514046349018,0.447456959423705,0.888655704306082,0.837235406163103,0.98073054035551,0.206904456141262,1835.12958615703
"2",0.953980578087439,0.786193069099413,0.630478474314729,0.617969274117191,0.487754420290348,0.429449202210578,0.864563718244139,0.880490581183383,0.981986830944271,0.144920617686482,1817.30505912344
"3",0.952862417920358,0.770779852461246,0.559536445686261,0.715874317332982,0.544652882070802,0.494676391568836,0.898099030018037,0.883946470788339,0.979310977073546,0.217984792309633,1874.36269256858
"4",0.951124818063675,0.775751784335853,0.502434352880739,0.643727367669887,0.596619483034768,0.417212116085112,0.88700772790483,0.85289607394864,0.9844808322869,0.105547198033201,1813.34972246064
"5",0.947841844162521,0.755446360082723,0.55105799112258,0.560069225008162,0.47269649950392,0.466522385780079,0.90971184522533,0.849715996384334,0.980598686462225,0.142004369500498,1820.41488179801
"6",0.95567820579124,0.741079476599274,0.549164488840849,0.674315442565239,0.542516447543167,0.518409636681221,0.896632132443308,0.850336520705959,0.98187886698908,0.0895437878327056,1765.25207744543
"7",0.948263632561205,0.700864222558199,0.550148906747012,0.714741650301639,0.566470789972202,0.432545033381761,0.887317048561471,0.833226342887916,0.979367669089156,0.146722711878608,1793.16965249613
"8",0.949741930881557,0.707847826677237,0.562859703047893,0.601963687956826,0.474047753840096,0.406226435892611,0.910268084049505,0.809815368112728,0.979282104211751,0.128034448845043,1777.75232170633
"9",0.953118829398078,0.702189867547142,0.631886479635998,0.56799197431407,0.537076736528396,0.478179918108618,0.904054334818631,0.843137061147919,0.982754611283883,0.124910687608379,1842.0920289501
"10",0.94625983773161,0.716658642258144,0.608359056832341,0.662898703835304,0.529619599248545,0.420077104150804,0.8897413454623,0.844304179355618,0.977367849824615,0.131636031362424,1755.29068614576
"11",0.943506814295312,0.702863748017806,0.401197437503562,0.514427536101671,0.653411473611802,0.513942875532243,0.898711737635009,0.829809213778175,0.977516757346039,0.147048995530481,1788.51271336834
"12",0.943364908338884,0.726367432074457,0.634322328735433,0.599541901393557,0.524742629968484,0.441814900989567,0.91257711240984,0.840259268250948,0.980565470430182,0.106088675263491,1785.7360467319
"13",0.945488132220746,0.696592132935861,0.54456237821942,0.645094370322358,0.605786235680842,0.503477698639572,0.909645179408641,0.845467461546879,0.980980532404495,0.126606875605238,1828.16727264092
"14",0.950655326100895,0.737664916654893,0.569011563707474,0.597796558407185,0.60963584274841,0.458619003710083,0.890128216867354,0.839399666426533,0.979955149267173,0.108431746874177,1750.28759748273
"15",0.949939340128756,0.68459597521366,0.695282852280094,0.730634627846937,0.577738104028297,0.562762671263005,0.913239849524859,0.842689232724953,0.983429595598259,0.0977845442319047,1844.75310438808
"16",0.951883461539994,0.687014515555941,0.504128010316742,0.552160646732886,0.547217437918361,0.528015149029534,0.897348661696004,0.841985374625193,0.982053274414984,0.112480187327704,1817.28085225359
"17",0.94115604824628,0.695350234850811,0.569728830345255,0.66699149040272,0.553099815201188,0.546516824958297,0.888808428987085,0.855129088861447,0.97862394566827,0.0910606958430696,1740.83445647579
"18",0.94437495197187,0.704779068358411,0.665301440046741,0.57072508978816,0.595228241672513,0.435153292163985,0.917756999843141,0.864017725322537,0.977109691840193,0.116605230067569,1787.94023852417
"19",0.944738660819639,0.723130885892989,0.576987314062792,0.632331656414169,0.487780178964728,0.52659685085191,0.893983176413675,0.833141511613986,0.978402260563145,0.139627996190054,1771.58490879167
"20",0.936775113939601,0.717482064811751,0.707113925073296,0.517681755359001,0.508237953190221,0.44612928591715,0.870363884230025,0.851389864323997,0.977115491963543,0.0976951597729113,1709.90989354031
"21",0.939824027343299,0.716765313423834,0.614111845614073,0.682361506784502,0.522788192667403,0.576520789925563,0.90330049158665,0.830651920720425,0.974462737396249,0.123272208450222,1721.91900830069
"22",0.9301068483267,0.69856694329622,0.675846757738099,0.525448053133378,0.591947284847838,0.341373297722876,0.911523966993262,0.804806120624315,0.978928402552597,0.103919760012757,1758.57286680699
"23",0.937213388189694,0.7106964072903,0.564178603660873,0.738915325493394,0.686996806110317,0.494295433729795,0.872426128996991,0.812870009732281,0.972572264503485,0.127086420363625,1673.58829495491
"24",0.934084135420922,0.708780220085093,0.565048958046306,0.560625437978625,0.613509752506047,0.429002975273449,0.892429233208919,0.824538973236343,0.975387366835533,0.123750251350182,1719.34873516028
"25",0.925615474103446,0.667147883512147,0.590425561489577,0.623507985290268,0.483498114656681,0.349732013326326,0.876162889985078,0.798791662712889,0.973679378756571,0.101856540821123,1667.7022593343
"26",0.930677748522535,0.663944886939764,0.485974512839285,0.727621705009851,0.608868418269693,0.436905225237616,0.896983759242453,0.819159969441363,0.975315170269306,0.0974333558060312,1710.29636226237
"27",0.926247888269325,0.684354652004458,0.519293507080613,0.673760653537279,0.639950159080907,0.40045100100634,0.887454110581182,0.847356998095743,0.97189755879,0.127437658509442,1712.57466262958
"28",0.931801894378492,0.686309768090676,0.540271253186466,0.663083644487095,0.497713643566463,0.452609978387155,0.895704673614633,0.836941145722172,0.974632942421714,0.129522367653237,1737.51858144498
"29",0.932734138978561,0.689853556800102,0.548593065042586,0.520672055044437,0.559258763818806,0.515218407853176,0.888642855426365,0.868515041884723,0.974839297123816,0.114330908884599,1742.57419758668
"30",0.929988513920102,0.657940477456052,0.615305666586605,0.634534858989072,0.611109178519196,0.416375877684572,0.876449549970304,0.835711729294499,0.972920821363046,0.102558988047169,1683.80847172491
"31",0.921109491833475,0.698957017706113,0.553831115119461,0.688708993701646,0.531229755975468,0.465438042287707,0.895092281533298,0.814371618960137,0.973181906483311,0.119925829239997,1693.49401034018
"32",0.91094967202298,0.683090463375844,0.543123445932094,0.640401939627314,0.557234891700741,0.409139080670405,0.88494914623818,0.873754817967163,0.970987267917738,0.188454320467123,1777.79977461394
"33",0.920822785608917,0.676266805618846,0.528441177577159,0.642442654896883,0.509199952976567,0.463237334540101,0.888460004524795,0.837290232294667,0.972725890614896,0.129353738302638,1717.36061686448
"34",0.92584147890805,0.673316015835348,0.577683088665129,0.625323341296327,0.643044319466952,0.537410131648076,0.870964686459299,0.805521741920261,0.974973632908337,0.108494268671569,1685.15570183692
"35",0.906310397607347,0.646836464334016,0.419309233357895,0.712304642489152,0.548036890543347,0.332665381862995,0.879761812625991,0.820654544632212,0.970403261417004,0.108056706550817,1680.87596907169
"36",0.918459106103529,0.650407669558232,0.534741749679572,0.46300670092086,0.652942320187562,0.455976643077129,0.897600838534571,0.820025486182983,0.973090415860222,0.097778570871854,1701.5998144069
"37",0.904153773844088,0.656452222139105,0.661587947757143,0.638398272229299,0.573220860895276,0.437564594476913,0.903509235232444,0.839115637433751,0.970979434114201,0.116357714585021,1715.66231805023
"38",0.906573117978807,0.676310652812227,0.50636346231845,0.641297606145486,0.503820307836973,0.610936511538748,0.916786328625236,0.828759822100977,0.970921194405369,0.100427712742755,1702.40809370295
"39",0.896254217962987,0.63749285863088,0.668133270098239,0.540578436514284,0.494386515081382,0.427337214485719,0.88399255303978,0.820406850487472,0.971157981660502,0.135534471557024,1719.28726511366
"40",0.891933111008648,0.683280913812178,0.637770470704321,0.692810955148262,0.637727998565914,0.480090552226818,0.862652240509081,0.825309024505438,0.966474734947894,0.140578835899412,1650.05681615993
"41",0.88441433708983,0.688543211061593,0.681763334365135,0.663642308887229,0.548828779032658,0.421730703673227,0.895860204323114,0.846483118133146,0.966137558890031,0.134800726837066,1683.96031225961
