"","Stage_curd","Stage_curdv","Stage_curfl","Stage_curfr","Stage_curv"
"1985",0.12917513286598,0.0111378314054591,0.816991820163623,0.90074570403765,0.737457316954124
"1986",0.142070687776579,0.0546371944195815,0.820744263732571,0.925614514127999,0.79816476211812
"1987",0.151033368979355,0.326486125370127,0.851870921859853,0.951293106615843,0.886404183485763
"1988",0.136464437275012,0.0117491983040553,0.767451090102903,0.898754342355403,0.679191444423805
"1989",0.126943712143117,0.012494612712665,0.833575461176196,0.904077324128467,0.763984974386255
"1990",0.131792587570258,0.0457926108878396,0.851708460171332,0.926020140976189,0.831888740247327
"1991",0.148720417992164,0.00373867045758562,0.686566369204171,0.865275087908316,0.497439648338996
"1992",0.116106456010533,0.010077744494368,0.8542739529329,0.904740460945069,0.795962920176126
"1993",0.1169276095223,0.00993358756898779,0.849190254838307,0.904071843152529,0.788827890009115
"1994",0.125991807070616,0.0335015207936546,0.8414440835265,0.922894812278245,0.820571530374557
"1995",0.110667480286621,0.0120353037397134,0.872768427621497,0.910782224913827,0.831721919069089
"1996",0.108456921680985,0.0123533399832678,0.881644552348911,0.912294244964151,0.8448040448975
"1997",0.107927926714645,0.0122953539569554,0.884346702066016,0.912445612454341,0.847983525892816
"1998",0.109795227278381,0.0724004043525864,0.916741514700691,0.940285900635526,0.922844185305553
"1999",0.0982696778781955,0.0164008299420831,0.915769000799307,0.922028912649149,0.899706589470541
"2000",0.120150331838971,0.00845660172044517,0.854789378978588,0.899084823133346,0.778889778243959
"2001",0.120002065492557,0.0725192567074479,0.90462517927714,0.936991158797149,0.9037481570913
"2002",0.117197078774473,0.0348961574831983,0.874685274534105,0.926777775245412,0.862661162983649
"2003",0.0984612897320804,0.0145252930974953,0.925441091234074,0.919769481521245,0.904458439083006
"2004",0.116173021440964,0.0100995985853202,0.83672201433748,0.904844837912284,0.780214990318696
"2005",0.136922428215196,0.0183367439456208,0.80688861638779,0.907574076685085,0.739088636765583
"2006",0.128239635374835,0.00976761706247621,0.833057268981043,0.898318077521853,0.747168479787197
"2007",0.148424204311821,0.0753661976848335,0.767838932325211,0.92915593416938,0.764398281304072
"2008",0.119662979058126,0.00839244161840062,0.852188545996253,0.899183357682871,0.777088565769547
"2009",0.105864164018724,0.0336892180079562,0.893536734013596,0.930558667431969,0.892203950132217
"2010",0.129006250023159,0.0306781432283954,0.829994451035288,0.920267484914295,0.801882552145134
"2011",0.107514025745578,0.00718511203666274,0.88685225420164,0.90203551193019,0.82980905540337
"2012",0.120465487261622,0.0744155382546291,0.887839544879627,0.937307379708561,0.892367408056056
"2013",0.122483410165885,0.0151312690190298,0.828072709193591,0.909929834089653,0.779026172430312
"2014",0.135594601727053,0.0407345712809139,0.878676689467374,0.922553157708696,0.842971438247978
