"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"mean.fUV[1]",0.13409608560833,0.0665600800620949,0.0352498469724742,0.084719159920333,0.123685629946956,0.1736754118432,0.286911621434151,1.00500737256651,758,0,1
"mean.fUV[2]",0.138895590371958,0.0702716150815005,0.0332765522412549,0.0868441282241622,0.128570702088747,0.179215140072521,0.302917733457148,1.00142280007524,1414,0,1
"mean.fUF[1]",0.487498706270057,0.116795652507305,0.261639277950729,0.409191599611975,0.48340242084734,0.569253648006555,0.72007724016255,0.99997618079148,2700,0,1
"mean.fUF[2]",0.491956463388578,0.116428053957329,0.275470332442177,0.411429547737911,0.491385544064352,0.570531991404331,0.727747648224985,1.00110081398184,1717,0,1
"mean.dV[1]",0.414075262279763,0.0554148313341837,0.24561576819459,0.398436299638322,0.425078294701792,0.446729357524382,0.487137078125317,1.35011380749138,13,0,1
"mean.dV[2]",0.400421634439903,0.0567418238824872,0.226032044899942,0.382145250433774,0.409001307013639,0.435192328468133,0.477123260132842,1.23839746540964,24,0,1
"mean.dF[1]",0.217212677441489,0.0713394590769319,0.100622604632794,0.158594847644752,0.212591322886956,0.275476807659314,0.349198470319165,1.37870271846998,9,0,1
"mean.dF[2]",0.286304301357867,0.0680628954619509,0.119558665608143,0.262037906409593,0.300350522042926,0.331019227730219,0.387409482506163,1.53714605938954,8,0,1
"mean.dUV[1]",0.925194770758435,0.104516912548299,0.580046945887832,0.952031757320672,0.961718653589152,0.968292313333803,0.977943121776282,1.59518508161946,9,0,1
"mean.dUV[2]",0.918132469141986,0.10171334492683,0.570836326668887,0.931288855946735,0.958293721364157,0.966207460852218,0.976722804124821,1.81527107409892,6,0,1
"mean.dUF[1]",0.151501426399793,0.196235529456546,0.01284563986547,0.0324151258779681,0.0596755704297087,0.178229779197932,0.736075025849813,1.07623679696928,41,0,1
"mean.dUF[2]",0.601647297415834,0.298712120392726,0.0174499694722968,0.454857918782618,0.660889491322715,0.841604389760414,0.986313082138021,1.58800518610291,7,0,1
"beta.sV[1]",4.2386123062693,3.62919693115969,-3.03807201313749,1.51601188095438,4.47798470821289,7.32133666963845,9.79629792040074,1.02624050881369,111,1,0.856666666666667
"beta.sV[2]",2.96018570362777,3.88791150257276,-3.96853764867209,-0.194655870589053,2.79519690560094,6.20383267290264,9.63238223421693,1.06292881752742,37,1,0.73
"beta.sF[1]",2.81410941816759,3.29981531596908,-1.86737307677872,0.360917548499692,1.26679459950858,5.51337398395487,9.53109900275575,1.14017451674681,21,1,0.863333333333333
"beta.sF[2]",3.6194937220581,3.63469116131309,-3.32078939829747,0.742755410168722,3.42334027537711,6.78175594738334,9.61569538482018,1.01694014243559,182,1,0.851851851851852
"beta.sUV[1]",2.4509394193395,3.37198113881019,-3.23730069235432,-0.498038634865898,2.87730409265535,5.25083957262604,8.11271751086458,2.51448952201854,4,1,0.706666666666667
"beta.sUV[2]",-0.125251478034072,2.99398278286065,-4.66649093261987,-1.96945013589415,-0.731977032697956,1.16237120506172,8.62498871666772,1.79929997847642,6,1,0.638518518518518
"beta.sUF[1]",1.29413028406634,3.60803748400622,-4.1329723451603,-0.925677661945002,0.467085801171945,2.66509942496201,9.4851885730635,1.1370207382976,30,1,0.604444444444444
"beta.sUF[2]",2.8658186969829,4.48775567397516,-5.66097173157088,-0.709475649556015,3.13510048139439,6.91331849580984,9.66351994356773,1.60500361763248,7,1,0.698148148148148
"beta.fV[1]",0.257602840759285,0.391713949085279,-0.534772557476431,-0.00271795449112829,0.261711536799721,0.521180695940868,1.01736449156728,1.00040120630255,2700,1,0.747777777777778
"beta.fV[2]",0.268148288516329,0.383679486489487,-0.489893443285872,0.0136605443373973,0.270278570263469,0.517773704436036,1.01993949302753,1.00038158694223,2700,1,0.763333333333333
"beta.fF[1]",0.218767947521716,0.353120980314514,-0.468192276460176,-0.013568577120146,0.213771944657486,0.446779278703454,0.929377304972899,1.00112959829361,1865,1,0.733703703703704
"beta.fF[2]",0.198849860137313,0.3600738750427,-0.502975549709467,-0.0422337032277732,0.199824343736312,0.442702042693595,0.91716167308486,1.00355281801392,982,1,0.709259259259259
"beta.fUV[1]",-0.81819161925643,1.1759182985669,-3.20786721396291,-1.57875374933817,-0.772831420273018,0.0144940765548022,1.30469934777955,1.0051535488498,562,1,0.746296296296296
"beta.fUV[2]",-0.883074156723215,1.29577106842653,-3.65822243611226,-1.69092151311241,-0.784000403165553,0.0199020382937849,1.41425989060206,1.0031561108727,682,1,0.744444444444444
"beta.fUF[1]",-0.58010605008607,0.983864909373625,-2.68535295423466,-1.19411294401336,-0.552739271700049,0.0824172688581719,1.28212251185792,1.00086074758023,1782,1,0.722592592592593
"beta.fUF[2]",-0.555786119255034,0.988522903303297,-2.61486047315026,-1.17892862586667,-0.555537279568787,0.0797341563740449,1.3307727586552,1.00805021335903,327,1,0.721481481481482
"beta.dV[1]",0.0908978022613999,0.321078749635763,-0.4487094980066,-0.110181803491964,0.060430768926013,0.248170875829337,0.923836532820549,1.17085020017625,21,1,0.592962962962963
"beta.dV[2]",0.145605433562577,0.328590551680875,-0.379597167105888,-0.070400782875698,0.116962371717846,0.306284175948613,1.01207270438595,1.13585952844688,29,1,0.655925925925926
"beta.dF[1]",0.0609234667506673,0.51078691132887,-0.9593565408511,-0.272979029043215,0.0554163519924461,0.391373962761295,1.07942265442677,1.01062281792157,1632,1,0.55
"beta.dF[2]",-0.125836038119912,0.44527180964711,-1.01430999737003,-0.409144414777443,-0.14027754902984,0.13830828215463,0.839577023167767,1.13339096618078,28,1,0.638888888888889
"beta.dUV[1]",0.722838021239363,1.01143999838101,-2.10725563272751,0.374623372401909,0.875296348871667,1.35039835816602,2.18621867304291,1.63951814921191,7,1,0.86
"beta.dUV[2]",0.31660172874319,1.04798066294839,-2.2595687934414,-0.0651356539503565,0.557046938156327,1.01399304837011,1.8488947587709,1.91531104470912,6,1,0.733703703703704
"beta.dUF[1]",-0.864407706634091,1.16234950079162,-3.263080062692,-1.60312184500499,-0.772042131245371,-0.0560447518046715,1.22478738469561,1.04181942692575,63,1,0.77
"beta.dUF[2]",0.15362866260304,1.30117278397128,-3.13017858882375,-0.395355188180525,0.331786917004927,0.939773302326809,2.3987986668313,1.12204332559176,32,1,0.637407407407407
"sV0[1]",0.962550187857202,0.06232592628335,0.760514409985723,0.958127645767459,0.988852870432119,0.997643425132473,0.999877860653731,1.56164690927481,9,0,1
"sV0[2]",0.944435016045983,0.0674937523174945,0.713684917881734,0.931562201707222,0.960717284537156,0.989483244254449,0.999564553024817,1.32934059521587,19,0,1
"sV1[1]",0.991110686447533,0.032193153814913,0.913954657206153,0.997120725883527,0.999857428486432,0.999991246885839,0.999999897625765,1.05533963631355,184,0,1
"sV1[2]",0.964903641117114,0.0771523023231285,0.758991486900897,0.966534495442917,0.998108491132494,0.999936407309852,0.999999168883303,1.11259862166347,39,0,1
"sF0[1]",0.88112750984867,0.0809549632184738,0.749655459329297,0.812417038496858,0.864957993688721,0.966435414383739,0.998370381149339,1.49256856463542,8,0,1
"sF0[2]",0.960352505207998,0.0701055611397844,0.771378006044962,0.974137690846851,0.992300847015961,0.997775487414145,0.999925164816766,1.81345982280336,6,0,1
"sF1[1]",0.932802504094578,0.0833809053455329,0.777820419629957,0.873599163379507,0.977558657089919,0.999819883710152,0.999998623256019,1.18700233633789,15,0,1
"sF1[2]",0.979316156988327,0.0603154326246992,0.822170731568295,0.994736049479622,0.999809444877967,0.999992061827255,0.999999865120331,1.12861111847629,32,0,1
"sUV0[1]",0.953141086807002,0.109298834432867,0.58282658864768,0.984396905845486,0.995740782338346,0.998842604384994,0.999856403605887,1.63031497747279,8,0,1
"sUV0[2]",0.918330675217867,0.135817242641412,0.570141378381981,0.862370553977764,0.992473226821486,0.997724085804083,0.999836695323878,2.59217369195817,4,0,1
"sUF0[1]",0.837431837734364,0.162320058037451,0.467195885442868,0.685431248366128,0.909638484132226,0.96543853544803,0.994126423492248,2.95447078807479,4,0,1
"sUF0[2]",0.952054191390495,0.109652916981611,0.58261155922187,0.979044714148958,0.994158425183303,0.998477675179569,0.999935593939916,1.52977511898985,10,0,1
"sUV1[1]",0.917433079792181,0.186749579626001,0.327061415911807,0.978040171210134,0.999877836722857,0.999985581842467,0.999999787773474,1.82886748239344,6,0,1
"sUV1[2]",0.821729268743727,0.256771946352665,0.209882928328868,0.662244992479847,0.977878078920885,0.999325118230634,0.999998106004745,2.54476789165087,4,0,1
"sUF1[1]",0.815156877538562,0.180886962444907,0.408661385284359,0.690702180176296,0.839047432402795,0.996750580722763,0.999996639784444,1.30143643005077,11,0,1
"sUF1[2]",0.910079984332306,0.16799807658029,0.410048393101945,0.881565124753764,0.999870741204937,0.999996488124083,0.999999910920879,1.25099344935128,14,0,1
"fV0[1]",0.199843677582509,0.0308396289514735,0.143324684738533,0.17890540293695,0.198607252750034,0.220579953243351,0.261801328691606,1.0011268856322,2700,0,1
"fV0[2]",0.199183482142069,0.0304947218517187,0.142988508930525,0.178536567469879,0.197413544285708,0.21889831879953,0.263795131663668,1.00008664682928,2700,0,1
"fV1[1]",0.247473978432921,0.0621266382564234,0.138015355075477,0.202664268167701,0.242928317303566,0.286810787606196,0.379013312528899,1.00178619964179,2112,0,1
"fV1[2]",0.248463785637557,0.0614623461812829,0.141590558231579,0.206037710219119,0.243101018977241,0.286446235714917,0.380491511860629,1.00045956894952,2027,0,1
"fF0[1]",0.495755570519181,0.043862284790578,0.40658287369106,0.466913161928833,0.497010922982491,0.524879360161482,0.580159217040141,1.00001419738275,2700,0,1
"fF0[2]",0.498829988563768,0.0448127048519432,0.407959818712664,0.468450850324948,0.499281900426004,0.529558061810165,0.587616867539946,1.00107237293702,1520,0,1
"fF1[1]",0.54914054663738,0.0743780553298234,0.401656725096973,0.498823413594007,0.550374296800577,0.60119160353927,0.691250118669233,1.00110229081457,2446,0,1
"fF1[2]",0.5473071818586,0.0737266226584971,0.40185743792287,0.496158719668547,0.548077600571657,0.598782094119805,0.688119898781525,1.00276910378524,2102,0,1
"fUV0[1]",0.13409608560833,0.0665600800620949,0.0352498469724742,0.084719159920333,0.123685629946956,0.1736754118432,0.286911621434151,1.00500737256651,758,0,1
"fUV0[2]",0.138895590371958,0.0702716150815005,0.0332765522412549,0.0868441282241623,0.128570702088747,0.179215140072521,0.302917733457148,1.00142280007524,1414,0,1
"fUV1[1]",0.0808676743451175,0.0699496531018161,0.00701763444888315,0.0309255897082118,0.0603891862881236,0.109673866704921,0.265447457945397,1.00050517474441,2005,0,1
"fUV1[2]",0.0834692787370585,0.0754877820050473,0.00415002319494933,0.0294761128411509,0.061627527416187,0.113431740616567,0.279667685484425,1.00414194741152,646,0,1
"fUF0[1]",0.487498706270057,0.116795652507305,0.261639277950729,0.409191599611975,0.48340242084734,0.569253648006555,0.72007724016255,0.99997618079148,2700,0,1
"fUF0[2]",0.491956463388578,0.116428053957329,0.275470332442177,0.411429547737911,0.491385544064352,0.570531991404331,0.727747648224985,1.00110081398184,1717,0,1
"fUF1[1]",0.368060472294706,0.1750077861696,0.0838896620831495,0.22836367225656,0.355961841472317,0.490172568309511,0.741038620086035,1.0003774458148,2588,0,1
"fUF1[2]",0.376833232993866,0.175746751532433,0.0775857626820747,0.242523615451122,0.357036611369048,0.502789205034688,0.74018501327252,1.00521958022038,424,0,1
"dV0[1]",0.414075262279763,0.0554148313341837,0.245615768194589,0.398436299638322,0.425078294701792,0.446729357524382,0.487137078125317,1.35011380749138,13,0,1
"dV0[2]",0.400421634439903,0.0567418238824872,0.226032044899942,0.382145250433774,0.409001307013639,0.435192328468133,0.477123260132842,1.23839746540964,24,0,1
"dV1[1]",0.435273736604683,0.0517086747634704,0.332938762785938,0.40094632429576,0.435978223151521,0.470449769815812,0.534565023526196,0.999901516921576,2700,0,1
"dV1[2]",0.434368331344485,0.0502312824049588,0.336938954869594,0.400818610577111,0.433754747499712,0.467891876010832,0.53406174617409,1.0029864382714,1360,0,1
"dF0[1]",0.217212677441489,0.0713394590769319,0.100622604632794,0.158594847644752,0.212591322886956,0.275476807659314,0.349198470319165,1.37870271846998,9,0,1
"dF0[2]",0.286304301357867,0.0680628954619509,0.119558665608143,0.262037906409593,0.300350522042926,0.331019227730219,0.387409482506163,1.53714605938954,8,0,1
"dF1[1]",0.230908018993769,0.0841778091032465,0.0796046391546015,0.170557650001335,0.230043805211284,0.287608600725065,0.395474880465708,1.21331407270583,13,0,1
"dF1[2]",0.26216225334024,0.0690178982562279,0.114232327432148,0.22189684558009,0.263682158815003,0.308333217158246,0.38886014696422,1.06584716737387,55,0,1
"dUV0[1]",0.925194770758435,0.104516912548299,0.580046945887832,0.952031757320672,0.961718653589152,0.968292313333803,0.977943121776282,1.59518508161946,9,0,1
"dUV0[2]",0.918132469141986,0.10171334492683,0.570836326668887,0.931288855946735,0.958293721364157,0.966207460852218,0.976722804124821,1.81527107409892,6,0,1
"dUF0[1]",0.583424268024275,0.195696055427264,0.238203123316538,0.441037677404395,0.559269162361114,0.699207534265348,0.944495394385618,1.05974911971285,54,0,1
"dUF0[2]",0.825239398873937,0.198626313162119,0.311840202548267,0.75154765275955,0.933216660608866,0.949716858433769,0.965004267646471,1.44368074569502,9,0,1
"dUV1[1]",0.925706270681417,0.140009820439657,0.490051450800571,0.973828407884079,0.984308813020608,0.990020285842917,0.995562008746253,1.81819545650715,6,0,1
"dUV1[2]",0.891408927385245,0.158614432089578,0.475320525633311,0.818632247670329,0.977834154947085,0.985686495798658,0.993757489341904,2.66772252566647,4,0,1
"dUF1[1]",0.418844601885296,0.199651045432505,0.0724710420953972,0.264828132337064,0.408943101564603,0.560535414448349,0.805823158285259,1.04358220289658,57,0,1
"dUF1[2]",0.78131066043259,0.270903016187283,0.178172457638859,0.557323259333121,0.954976340523634,0.974772302854984,0.992049351111085,1.39193764650984,9,0,1
"beta1.sV[1]",4.9705242961879,2.634074837787,0.277651714275873,2.94190001780661,5.03263390993087,7.05373730841131,9.59988213626718,1.03885801097829,101,0,0.987777777777778
"beta1.sV[2]",4.32202499870142,2.61187930275217,0.128923900518528,2.34236990050865,4.11759739277494,6.14727395578713,9.52116893864826,1.15058755097201,19,0,0.991111111111111
"beta1.sF[1]",2.89488704949881,3.28712254370643,-0.115248401674241,-0.0322763354712207,1.4888996432307,5.70302681593311,9.51933958393829,1.21827928096454,13,1,0.65037037037037
"beta1.sF[2]",3.92216896741069,3.34548622290258,-0.172242970350882,0.63010422534921,3.37753837335141,7.05076667058225,9.72920885845634,1.76316749494504,6,1,0.903333333333333
"beta1.sUV[1]",-0.295341161160652,0.344006853283864,-0.945567560286363,-0.560633132816446,-0.338961586618493,-0.0183862801435871,0.358586877497713,1.84194368812946,5,1,0.775185185185185
"beta1.sUV[2]",0.136729125154641,0.379679816932547,-0.384748691066176,-0.108046749050447,0.0687150266229841,0.244782869249374,1.11262653060073,1.09949533179339,61,1,0.6
"beta1.sUF[1]",-0.0427126420060279,0.436457797350941,-0.780709862149939,-0.176922572276397,-0.0823257861639533,0.0248498807273852,0.921467200223632,1.27930611397873,20,1,0.701111111111111
"beta1.sUF[2]",-0.258755402748334,0.580930634465281,-1.39118096952051,-0.659447135701723,-0.178374570560143,0.018984830738364,1.22630433533556,1.03960581646239,1357,1,0.734814814814815
"beta1.fV[1]",-0.0525997292785816,0.0362082074440058,-0.126731465878351,-0.0769268107635917,-0.0516441892292077,-0.0289334860242704,0.0173007517132253,1.00124684375673,1764,1,0.93
"beta1.fV[2]",-0.0529967707536354,0.0359042142741035,-0.122662690954504,-0.0763347444098954,-0.0523413392051302,-0.0294539914473915,0.0176625078403059,1.00047274734309,2106,1,0.934444444444444
"beta1.fF[1]",-0.0298140767446729,0.0322135370358884,-0.0929311925655197,-0.05180702662575,-0.0293963308888715,-0.00909353355521752,0.0349396133382258,1.00067726002183,2700,1,0.826666666666667
"beta1.fF[2]",-0.0292620412905384,0.0309608603623567,-0.0909803401350787,-0.0504718188541338,-0.0292345424367292,-0.0084143442322267,0.0308696121611593,1.00248058839533,1385,1,0.825185185185185
"beta1.fUV[1]",0.133240668634889,0.0920844140552397,-0.0340650494916724,0.0713592559616074,0.130180551780541,0.195559856382294,0.321152441507732,1.00874311765088,414,1,0.933703703703704
"beta1.fUV[2]",0.13501061429454,0.0998400381012321,-0.0462707231847406,0.0693551922761427,0.127669891901616,0.195174984728088,0.35341613114159,1.00414997849668,542,1,0.925555555555556
"beta1.fUF[1]",0.0650288132401126,0.100597557000389,-0.12743744932376,-0.00126178098899474,0.0616422877553475,0.132575065393704,0.267984787908324,1.00202854907657,1140,1,0.746666666666667
"beta1.fUF[2]",0.061597316332454,0.101037142840213,-0.13749978891681,-0.00421188854646727,0.0617442077123572,0.12643942011727,0.256675459814551,1.00661896641801,573,1,0.734074074074074
"beta1.dV[1]",0.00214102913358046,0.0208701962167584,-0.0379928875689394,-0.011926433912655,0.00219675051491782,0.0155741963805446,0.045319669461545,1.00015758001836,2700,1,0.535185185185185
"beta1.dV[2]",0.00232189181342705,0.0204419805601289,-0.0381879565368557,-0.0114247116041767,0.00283349624647186,0.015849278783999,0.0419605019166136,1.00376670352627,799,1,0.551851851851852
"beta1.dF[1]",-0.0080765175641826,0.0530671498904043,-0.135658537601788,-0.0344255546204521,-0.000829955173099296,0.0283791363265191,0.0787462761565781,1.08765742594629,35,1,0.507407407407407
"beta1.dF[2]",0.00999272308379209,0.0347456417548089,-0.0599373932976087,-0.011274621246596,0.00976291331637546,0.0316874169496125,0.0771222995666917,1.02589870564741,621,1,0.632222222222222
"beta1.dUV[1]",-0.049447036671569,0.10409462539129,-0.252561843434361,-0.137280239041934,-0.0290425773331218,0.0290411972748632,0.127455141490418,1.38353261709515,9,1,0.608148148148148
"beta1.dUV[2]",-0.000369353814606593,0.0856419203466416,-0.219633553900132,-0.0513599079542294,0.0159338030156145,0.0591638453275729,0.132233678176069,1.42120598622162,9,1,0.43037037037037
"beta1.dUF[1]",0.018545536413032,0.122442580216049,-0.211319158203272,-0.0641065937918174,0.0137308005365859,0.0980696858122999,0.251822895389326,1.02801492999012,163,1,0.547037037037037
"beta1.dUF[2]",-0.0253956266874682,0.146983279830182,-0.38238174396003,-0.103372644213544,0.0105211995677829,0.0747378815170511,0.179925446170294,1.094415087239,49,1,0.46962962962963
"mu.sV[1]",4.6508797845335,2.05711648029241,1.15550283146964,3.13035522712205,4.48536513036993,6.04818668661611,9.01022604318567,1.86790229007893,5,0,1
"mu.sV[2]",3.67503738320392,1.71245087667118,0.913349014888229,2.61093768519476,3.19689595613559,4.54421306081304,7.73872044696806,1.08894723777124,38,0,1
"mu.sF[1]",2.54972003202419,1.52466989510821,1.09677564900634,1.46579260080629,1.85709508164202,3.36014436070562,6.41777879253506,1.34088414682178,10,0,1
"mu.sF[2]",4.84432540973248,2.15782533839469,1.21610861626245,3.62876626647549,4.85891604475244,6.1059905942248,9.50014864403582,1.45215671289902,8,0,1
"mu.sUV[1]",5.20143763646738,2.24507777228068,0.334390610411068,4.14456004187959,5.45440160663544,6.76042492942842,8.84836167263951,1.65850526602499,7,0,0.993333333333333
"mu.sUV[2]",4.41935791009716,2.47611803292024,0.282428089935931,1.8351229328157,4.88173363745203,6.08309548435582,8.719762722566,3.00381519774678,4,0,0.986296296296296
"mu.sUF[1]",2.26897347945056,1.50012442548215,-0.131405275283077,0.778846324739475,2.30922887466278,3.32984331257205,5.13140176671428,2.11025868420407,5,1,0.961111111111111
"mu.sUF[2]",5.08973308284961,2.32365771118334,0.333503398061197,3.84418709743804,5.13689650203046,6.48599314132865,9.65026068607928,1.18276597071515,25,0,1
"mu.fV[1]",-1.39852826980266,0.19433273381784,-1.78794643077471,-1.52378113395013,-1.39502187850885,-1.26228988574989,-1.03662714819116,1.0012183524564,2700,0,1
"mu.fV[2]",-1.40247156501695,0.192470357645267,-1.79068708207657,-1.52629398570322,-1.40253884624998,-1.27209801351147,-1.02633564869054,0.999998138547617,2700,0,1
"mu.fF[1]",-0.0171453969834106,0.176829292523102,-0.378109814210477,-0.132541043109561,-0.0119564505181287,0.0995996960962627,0.323427286818807,1.00000579488741,2700,1,0.524074074074074
"mu.fF[2]",-0.00475513671254561,0.180697426455582,-0.372406261399809,-0.126364479607553,-0.00287240027257101,0.118370266240325,0.354122408984155,1.00107919114133,1518,1,0.508888888888889
"mu.fUV[1]",-1.99496148752675,0.616850455095722,-3.30942492139573,-2.37988918657458,-1.95798183327285,-1.55979955503034,-0.910431785113182,1.00178138406551,1186,0,1
"mu.fUV[2]",-1.96186366346115,0.642121962477364,-3.36905945609193,-2.35279171841119,-1.91365577094222,-1.52167408029877,-0.833442321574618,1.0024311573922,898,0,1
"mu.fUF[1]",-0.052319638189875,0.496278318704373,-1.03746632921984,-0.367308279523521,-0.0664147191239907,0.278806707302327,0.944845352071005,0.99990828128711,2700,1,0.548518518518519
"mu.fUF[2]",-0.0323468918439194,0.495827797354573,-0.967042783238325,-0.358058906407375,-0.0344612339203116,0.28402199351071,0.983227035681783,1.00132134208367,1749,1,0.528518518518518
"mu.dV[1]",-0.354269929916949,0.246802254386872,-1.12213548807405,-0.411984799624634,-0.301960492099332,-0.213894342687453,-0.0514630441082151,1.36709767024967,13,0,0.98962962962963
"mu.dV[2]",-0.412423709088595,0.259077086291307,-1.23085374209877,-0.480452624018385,-0.368095454241501,-0.260697201054653,-0.091570894223905,1.26671584712478,22,0,0.995185185185185
"mu.dF[1]",-1.3358612149155,0.440713059348571,-2.19032603005305,-1.66872047352259,-1.30937575029258,-0.967010358079688,-0.62256431907733,1.38247500221143,9,0,1
"mu.dF[2]",-0.946469139660067,0.386243245767926,-1.99661625880883,-1.03540328554925,-0.845629264863786,-0.703578859180746,-0.45821450087788,1.58963673322537,8,0,1
"mu.dUV[1]",2.95002935649007,0.894156574569296,0.322966218243167,2.9880592158066,3.22375923207108,3.41897489385038,3.79182706239421,1.61014817130737,8,0,0.991851851851852
"mu.dUV[2]",2.80826215048006,0.887287859610969,0.285264197763107,2.60666071683422,3.13450268507434,3.35313853109099,3.73672873863325,2.21384132451113,5,0,0.99
"mu.dUF[1]",0.463267071006811,1.05268839247556,-1.16255709907639,-0.236951768921916,0.238196524630318,0.843527079540527,2.83418752775323,1.04519755040501,96,1,0.624814814814815
"mu.dUF[2]",2.03451045284738,1.25819966122523,-0.791531343093971,1.10688360449852,2.63718376778407,2.93849403687627,3.31690746079352,1.44887233464789,9,1,0.882592592592593
"sigma.sV2[1]",1.19915945792192,2.82626766136208,0.000326539052722104,0.0525019837318298,0.255106415895281,1.06476707791449,9.33714410446878,1.13243320253077,62,0,1
"sigma.sV2[2]",1.52620505436063,2.68838961323865,0.0060301186101495,0.135276572892598,0.499320859123073,1.65037982646294,9.71646861450925,1.08969165490482,51,0,1
"sigma.sF2[1]",1.66520206752888,4.54697987369102,0.000367441091288212,0.0194675856992974,0.112606668217999,0.963702913214,14.7228429128232,1.41550638603884,14,0,1
"sigma.sF2[2]",3.3581367893488,7.20827623461318,0.00033360276990099,0.158205583717103,0.958845891698466,3.76997056502545,18.2025367687063,1.15721296116577,92,0,1
"sigma.sUV2[1]",9.77516448711201,12.2990863200931,0.011467439713162,1.54658175154639,5.58125607106233,13.5017515215665,45.5941431985333,1.28745579625458,12,0,1
"sigma.sUV2[2]",9.33786756092795,17.6169289023802,0.000122756767316939,0.5421753770329,2.22814124357828,7.98092093992224,70.6644413223898,1.76796549841331,7,0,1
"sigma.sUF2[1]",2.55965373504747,4.5602422001282,0.00161934197285461,0.1302146373996,0.818438345757746,3.1487510145283,13.9159545478359,1.31466161739808,14,0,1
"sigma.sUF2[2]",16.985615260014,22.9990816011828,0.0802263562468782,1.53832434807348,6.20190134348876,23.1342090902415,83.3875896293913,1.99325720362447,5,0,1
"sigma.fV2[1]",0.0682926139256872,0.103478210202298,0.000137150103811654,0.00651929288491489,0.0302530534118039,0.0853255453315144,0.371422428614081,1.05762580668733,63,0,1
"sigma.fV2[2]",0.0879970202623727,0.118596267772299,5.24724421943825e-05,0.00593516215423954,0.0427293733851859,0.125640540623849,0.413416586071256,1.00973677918763,299,0,1
"sigma.fF2[1]",0.0499071692172062,0.0672308666150201,8.90377102571621e-06,0.00621314660273256,0.0253039643252318,0.0663070023524168,0.238295922255123,1.05903045492162,58,0,1
"sigma.fF2[2]",0.0497313813595402,0.0781896774870208,5.48898800631612e-05,0.00369229049257894,0.0215120353489846,0.0641366178419211,0.256986648446325,1.11786775837404,39,0,1
"sigma.fUV2[1]",0.450039942816906,0.650131859959133,2.46977080569971e-05,0.0479389620674175,0.211147676060222,0.596102530651189,2.17471378896713,1.02855791380259,929,0,1
"sigma.fUV2[2]",0.506214427258177,0.950555550878585,0.00182422621263812,0.0468786880913799,0.185616418994696,0.537590849918014,2.78504846168586,1.09097821458054,95,0,1
"sigma.fUF2[1]",0.553974353275074,0.788240225890839,4.18768780368351e-05,0.0546085158211851,0.262030008099346,0.720858667859844,2.75373547229739,1.02493375299586,746,0,1
"sigma.fUF2[2]",0.547849706014023,0.836557484415053,0.000434059737889833,0.0496192139978798,0.215248332300212,0.680146354173814,3.20349377406185,1.02277061714807,134,0,1
"sigma.dV2[1]",0.0421395414386393,0.0535053073185106,0.000381481385208766,0.00612061208524151,0.0232881091629854,0.0584819353002488,0.182870892952563,1.02777875520749,126,0,1
"sigma.dV2[2]",0.037247992970987,0.0459153173039125,8.80719274204428e-05,0.00455576697795156,0.0204488409991044,0.0543410023333219,0.155312859665358,1.09162588902131,32,0,1
"sigma.dF2[1]",0.222118713182804,0.286903452363725,0.00275261121273354,0.0427695870051237,0.122660956489407,0.278587126016335,1.02275342371299,1.10285103424064,43,0,1
