"","mean.sV","mean.sF","mean.fV","mean.fF","mean.fUV","mean.fUF","mean.dV","mean.dF","mean.dUV","mean.dUF","deviance"
"1",0.667914962213811,0.721742581356224,0.183203822836446,0.259578152182934,0.0916566612222135,0.217518226662908,0.500413790029882,0.589681206701651,0.510823525404768,0.555327028497283,2729.8597240551
"2",0.699260986914335,0.732854896568172,0.15566996237158,0.262218280270925,0.0598485032840571,0.224433815864505,0.474233757765637,0.545673871425395,0.471689140909703,0.860200372350109,2617.52332943068
"3",0.696336211779373,0.742962816976636,0.236353398622862,0.246093362252304,0.105758512012298,0.224759482397619,0.498686251241366,0.57749837283381,0.469515427626636,0.719943411525243,2648.77481430179
"4",0.684683171332664,0.746941869741059,0.189193216056036,0.27380121012164,0.110813168158852,0.185075617597835,0.480375242593151,0.541648821053716,0.4390140432029,0.785552754773959,2588.57639376046
"5",0.666771025795307,0.735274610723779,0.162440259055466,0.287833262054462,0.0986245170443029,0.276941128126481,0.482688175027266,0.613066899802577,0.453089063129457,0.767631781396788,2701.49855131717
"6",0.698084905873253,0.714750499592918,0.200766834052799,0.258181452050095,0.0989829472506047,0.257326603491789,0.485909752764915,0.513357863858792,0.432622589938266,0.483350112473948,2515.16263679809
"7",0.698990806928028,0.734951950906567,0.191561450111288,0.265455890236997,0.101270985694025,0.296338280548859,0.47411024121161,0.501099118760697,0.436532166670668,0.650382592097162,2509.88058192496
"8",0.67658116370635,0.713430799205841,0.203658137066712,0.240228004242134,0.100348423468722,0.208471869044303,0.505101665900809,0.52478813240637,0.424958377335566,0.577788307259451,2601.6775828541
"9",0.704708394487804,0.724683252425143,0.171241283595148,0.242257866073143,0.100050350139309,0.242645769013753,0.531707582172934,0.568209917921785,0.438909030362892,0.619804957133735,2640.92652812367
"10",0.700840098924145,0.722388848135689,0.206238965438807,0.219916430982201,0.0882714721821602,0.198218111287852,0.479784810869914,0.534778475803927,0.442481694052047,0.780061329643708,2577.90181048299
"11",0.674380024932648,0.746139236771387,0.178303549659309,0.302893674037736,0.115465049203488,0.239701365868249,0.481526471240674,0.564345856255947,0.468448266452797,0.632030218662069,2626.91976244494
