"","mean.sV","mean.sF","mean.fV","mean.fF","mean.fUV","mean.fUF","mean.dV","mean.dF","mean.dUV","mean.dUF","deviance"
"1",0.939752528238788,0.947071156139733,0.49181482478911,0.535674825466447,0.452420198153031,0.421353764103872,0.819666487797433,0.754267832926565,0.995055231774536,0.923853985963967,1621.66463891972
"2",0.941239781226393,0.934319650593693,0.555017513167259,0.484815967632256,0.795247794277249,0.57522361518809,0.801370717495373,0.802132624447498,0.992094987015755,0.888027824154993,1605.79982421025
"3",0.927110438409047,0.92976471183323,0.515513969076866,0.482512114288766,0.675479214618072,0.450715653295892,0.810201216461789,0.789838594886081,0.992846476987928,0.987911129508224,1618.47051783612
"4",0.938881417817876,0.937997204923941,0.385798730454473,0.499434255085912,0.729757894583031,0.40724308525371,0.809868204141178,0.765269471402266,0.993565146692585,0.721467754785132,1586.03001506858
"5",0.939380588489049,0.929416543997561,0.475396057874307,0.469046460714993,0.573817640802843,0.49275175340789,0.800392842643154,0.774020023547906,0.995177886103706,0.503215064041239,1592.75565313354
"6",0.942580746220951,0.930684064340757,0.488894729452363,0.521332758185414,0.593795782241881,0.498270994707008,0.787135886934978,0.713266352475031,0.992431923942906,0.801953006611781,1500.15741490999
"7",0.930534484768191,0.934301643331849,0.483382653729478,0.466269951463481,0.616985601867813,0.552959424865362,0.824409224544171,0.777044516305889,0.994028444098127,0.753857809313729,1620.88890106304
"8",0.928771369904289,0.934028175653602,0.504737420762304,0.466209961095059,0.666915406939317,0.664714408211877,0.791872335111906,0.751332122134684,0.992810887212949,0.616185660485055,1533.82117150085
"9",0.93237876793057,0.940417039084104,0.546520865542768,0.480367205645076,0.633059585484326,0.625304291152203,0.813148454769302,0.761466813957086,0.993797955315337,0.608921568939015,1576.5456671762
"10",0.935543197742371,0.938499300915695,0.483693625652509,0.51891887420778,0.592264729172897,0.455681175859822,0.805428620496242,0.773404914875948,0.992342881662784,0.922239795254673,1579.46710845341
"11",0.938134257136595,0.933969605387805,0.52007114611686,0.50390160459334,0.456334814134679,0.58808370376607,0.793614836083247,0.758351212832021,0.992002288385746,0.968170640429383,1554.26080827095
"12",0.936362686596042,0.943464945253527,0.348730219206704,0.470063008624551,0.781740144734942,0.500256790757025,0.736772956300636,0.747934784117147,0.992638911715673,0.839320689571565,1502.17923119693
"13",0.937669195598432,0.942251354645188,0.460842155121096,0.480592591858481,0.570536997654587,0.37646562322376,0.825712834393455,0.778975029197403,0.99043525204154,0.994240008327416,1589.80025371209
"14",0.931617894520162,0.940828904196085,0.478529593343303,0.57053743881778,0.427876394830971,0.354889498182641,0.8114321112886,0.741895115951471,0.992247232271804,0.848777542812055,1559.10881810308
"15",0.945216902231863,0.946984212596496,0.469805964649583,0.455196422712189,0.548869160601182,0.589601118884214,0.77450930581702,0.780786049454944,0.993525560165318,0.986704704523617,1575.16951849256
