"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"mean.sV",0.907022226503245,0.00877418648437229,0.889317747682333,0.901137544646059,0.907270827110618,0.913270826598937,0.923763274781238,1.00182373931064,967,0,1
"mean.sF",0.896183617773709,0.0071279611075629,0.881072361657936,0.89163977217864,0.896450004923515,0.900992576515569,0.909510924373532,0.999488228010673,2400,0,1
"mean.fV",0.447458981975131,0.0251775770562092,0.402824000983912,0.429514546884755,0.446320451851498,0.463776543499287,0.498185674020784,1.00081154077868,2400,0,1
"mean.fF",0.701676433349515,0.0237767449743758,0.648021932504851,0.687438282119007,0.70369985990507,0.718022100490391,0.743272058435342,1.00009722675899,2400,0,1
"mean.dV",0.541292907620038,0.0306912914059397,0.477761748812693,0.521883676645745,0.542085187911907,0.561916123606192,0.601139890967823,1.00169816327223,2400,0,1
"mean.dF",0.46669193642981,0.0251243270916483,0.413215397315761,0.450464548105371,0.468045373188742,0.484077553158017,0.511259074973021,1.00090687240549,2400,0,1
"deviance",11421.2364187599,58.8980737633048,11299.9053656681,11383.1960667676,11421.9252017048,11461.4147776224,11534.1165793775,1.00368734215989,787,0,1
